Country Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Haiti,220.0,0.0,0.0,0.0,49.33333333,98.66666667,148.0,33.0,81.0,0.0,0.0,0.0,0.0,13.0,1122.0,603.0,84.0,137.0,190.0,13.0,16.0,26.0,35.0,88.0,5422.0,88.0,16.0,163.0,698.0,21.0,222641.0,39.0,130.0,6.0,12.0,11.0,599.0,35.0,17.0,14.0,39.0,2582.0,9.0,80.0,80
Honduras,0.5,0.0,130.0,65.0,0.0,0.0,0.0,9.5,19.0,10.0,5.0,141.0,277.0,413.0,151.0,32.0,8.0,0.0,14600.0,34.0,0.0,21.0,11.0,10.0,0.0,61.0,4.0,7.0,67.0,7.0,144.0,33.0,0.0,2.0,4.0,0.0,7.0,21.0,6.0,0.0,132.0,0.0,14.0,5.0,5
Hong Kong,2.0,0.0,31.0,23.0,12.5,2.0,5.0,10.0,0.0,12.0,17.0,22.0,7.0,8.0,1.0,27.66666667,54.33333333,81.0,41.5,2.0,2.5,3.0,3.5,4.0,2.0,0.0,0.666666667,1.333333333,2.0,0.0,1.0,0.857142857,0.714285714,0.571428571,0.428571429,0.285714286,0.142857143,0.0,0.0,0.666666667,1.333333333,2.0,1.0,0.0,0
Hungary,88.57142857,67.42857143,46.28571429,25.14285714,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,48.0,1.0,81.0,0.0,7.0,0.0,10.0,47.0,500.0,17.0,9.0,1.0,8.5,16.0,0.0,0.0,0.0,0.0,0.0,61.0,118.0,249.6666667,381.3333333,513.0,513.0,513
Iceland,2.714285714,3.142857143,3.571428571,4.0,0.0,0.0,0.0,0.0,0.0,4.857142857,9.714285714,14.57142857,19.42857143,24.28571429,29.14285714,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
India,2856.0,1658.0,2076.0,1634.0,1574.0,2162.0,800.0,1880.0,3511.0,1915.0,2361.0,2641.0,1166.0,11251.0,2395.0,2934.0,2876.0,2476.0,8617.0,11178.0,2556.0,20968.0,2811.0,1992.0,17996.0,4201.0,1521.0,2212.0,1797.0,1928.0,1344.0,1038.0,433.0,7285.0,1072.0,3400.0,1129.0,2346.0,1396.0,2307.0,2316.0,2126.0,2210.0,2135.0,4
Indonesia,253.0,1007.0,603.0,43.0,258.0,52.0,259.0,459.0,229.0,144.0,230.0,230.0,2632.0,134.0,609.0,233.0,291.0,933.0,41.0,106.0,539.0,584.0,276.0,506.0,165974.0,1178.0,7413.0,644.0,128.0,1501.0,1294.0,129.0,107.0,173.0,243.0,84.0,270.0,99.0,5293.0,436.0,260.0,509.0,406.0,96.0,51
Iran,306.0,3458.0,1745.5,33.0,17.0,1.0,266.0,867.0,91.0,100.0,40042.0,78.0,68.0,805.0,53.0,27.0,58.0,2781.0,211.0,102.0,14.0,476.0,291.0,26817.0,75.0,734.0,77.0,24.0,56.0,0.0,11.0,165.0,319.0,45.0,38.0,52.0,4.0,509.0,11.0,83.0,52.0,26.0,103.0,9.0,0
Iraq,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,17.14285714,14.28571429,11.42857143,8.571428571,5.714285714,2.857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,12.0,4.0,2.0,4.0,6.0,4.0,11.0,34.5,58.0,34.0,10.0,21.0,10.0,8.0,16.0,1.0,3.0,3
Ireland,,,,10.0,10.33333333,10.66666667,11.0,0.0,0.666666667,1.333333333,2.0,0.0,1.5,3.0,2.666666667,2.333333333,2.0,2.0,2.0,8.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.666666667,1.333333333,1.0,1.0,0.5,0.0,2.0,1.333333333,0.666666667,0.0,27.0,27.0,27
Israel,4.615384615,3.076923077,1.538461538,0.0,0.625,1.25,1.875,2.5,3.125,3.75,4.375,5.0,0.0,0.0,0.0,0.0,7.5,15.0,0.0,0.0,3.0,7.3,11.6,15.9,20.2,24.5,28.8,33.1,37.4,41.7,46.0,32.0,18.0,4.0,2.0,0.0,0.0,6.0,12.0,9.5,7.0,7.0,7.0,7.0,7
Italy,4689.0,12.0,0.0,7.0,7.0,329.0,2.0,90.0,69.0,48.0,27.0,0.0,2.0,8.0,72.0,44.5,17.0,36.0,170.0,1.0,46.0,2.0,34.0,20092.0,2.0,1.0,13.0,17.0,9.0,335.0,3.0,29.0,73.0,18.0,15.0,9.0,299.0,44.0,23.0,5.0,19.0,1.0,18035.0,28.0,1
Jamaica,6.0,0.0,0.0,0.0,3.5,7.0,54.0,9.0,49.0,37.66666667,26.33333333,15.0,12.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,14.5,16.0,6.0,1.0,5.0,13.0,14.0,15.0,8.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Japan,29.0,203.0,673.0,399.0,100.0,49.0,64.0,10.0,27.0,43.0,67.0,144.0,11.0,438.0,10.0,5300.0,20.0,28.0,57.0,86.0,32.0,25.0,7.0,46.0,271.0,118.0,80.0,87.0,76.0,77.0,180.0,19976.0,173.0,400.0,301.0,71.0,101.0,49.0,435.0,288.0,84.0,62.0,112.0,15.0,241
Jordan,92.33333333,80.42857143,68.52380952,56.61904762,44.71428571,32.80952381,20.9047619,9.0,9.25,9.5,9.75,10.0,15.0,12.4,9.8,7.2,4.6,2.0,1.0,0.0,9.0,7.0,5.0,6.8125,8.625,10.4375,12.25,14.0625,15.875,17.6875,19.5,21.3125,23.125,24.9375,26.75,28.5625,30.375,32.1875,34.0,27.2,20.4,13.6,6.8,0.0,0
Kazakhstan,79.75609756,74.3902439,69.02439024,63.65853659,58.29268293,52.92682927,47.56097561,42.19512195,36.82926829,31.46341463,26.09756098,20.73170732,15.36585366,10.0,61.0,112.0,56.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,48.0,0.0,0.333333333,0.666666667,1.0,22.5,44.0,2.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,4
Kenya,0.0,37.5,75.0,37.5,0.0,12.5,25.0,37.5,50.0,47.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,40.0,2.0,27.0,31.0,130.0,40.0,135.0,28.0,237.0,39.0,66.0,35.0,228.0,33.0,73.0,128.0,0.0,119.0,61.0,26.0,134.0,187.0,285.0,9.0,0.0,219.0,10
Kuwait,,,,,,,,,,,,,,,,,,2.0,1.952380952,1.904761905,1.857142857,1.80952381,1.761904762,1.714285714,1.666666667,1.619047619,1.571428571,1.523809524,1.476190476,1.428571429,1.380952381,1.333333333,1.285714286,1.238095238,1.19047619,1.142857143,1.095238095,1.047619048,1.0,1.0,1.0,1.0,1.0,1.0,1
Kyrgyzstan,,,,,,,,,,,,,58.0,110.0,162.0,108.0,54.0,0.0,1.0,6.0,11.0,5.5,0.0,38.0,49.0,3.0,4.0,0.0,74.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,12.0,24.0,21.75,19.5,17.25,15.0,0.0,0.0,0
Laos,10.33333333,0.0,4.666666667,9.333333333,14.0,9.333333333,4.666666667,0.0,0.0,0.0,0.0,0.0,32.0,8.0,0.0,26.0,30.0,20.0,10.0,0.0,15.0,0.0,2.0,2.666666667,3.333333333,4.0,4.666666667,5.333333333,6.0,26.0,37.0,48.0,35.5,23.0,0.0,4.0,5.0,0.0,136.0,19.0,2.0,0.0,1.0,7.0,7
Latvia,,,,,,,,,,,,,,,,,,,,6.0,13.5,21.0,18.0,15.0,7.5,0.0,40.0,35.0,30.0,25.0,20.0,15.0,10.0,8.333333333,6.666666667,5.0,3.333333333,1.666666667,0.0,26.25,52.5,78.75,105.0,0.0,0
Lebanon,32.88888889,28.59259259,24.2962963,20.0,15.0,10.0,5.0,0.0,5.0,10.0,15.0,20.0,25.0,22.5,20.0,17.5,15.0,12.5,10.0,7.5,5.0,2.5,0.0,0.0,0.25,0.5,0.75,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,8.333333333,11.66666667,15.0,3.0,0.0,0.0,0.0,0.0,0
Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,9.0,0.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666667,17.33333333,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
Liberia,,,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333,6.666666667,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,2.0,1.0,0.833333333,0.666666667,0.5,0.333333333,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lithuania,,,,,,,,,,,,,0.0,6.0,10.66666667,15.33333333,20.0,24.66666667,29.33333333,34.0,27.0,20.0,15.0,10.0,5.0,0.0,0.0,2.25,4.5,6.75,9.0,19.5,30.0,25.83333333,21.66666667,17.5,13.33333333,9.166666667,5.0,99.0,193.0,287.0,381.0,381.0,381
Luxembourg,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,42.5,63.75,85.0,106.25,127.5,148.75,170.0,145.7142857,121.4285714,97.14285714,72.85714286,48.57142857,24.28571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44
Macao,,,,,,,,,,,,,,0.0,0.416666667,0.833333333,1.25,1.666666667,2.083333333,2.5,2.916666667,3.333333333,3.75,4.166666667,4.583333333,5.0,5.416666667,5.833333333,6.25,6.666666667,7.083333333,7.5,7.916666667,8.333333333,8.75,9.166666667,9.583333333,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10
Madagascar,94.66666667,107.0,92.0,42.0,68.0,83.5,99.0,65.0,31.0,88.0,42.0,78.0,43.0,127.5,212.0,110.5,9.0,174.0,0.0,76.5,153.0,88.0,23.0,105.0,395.0,107.0,4.0,91.0,105.0,27.0,120.0,35.0,112.0,51.0,17.0,121.0,0.0,81.0,94.0,17.0,44.0,3.0,224.0,70.0,22
Malawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,472.0,0.0,0.0,0.0,1.0,0.5,0.0,4.0,0.0,0.0,59.0,509.0,12.0,11.5,11.0,9.0,2.0,0.0,4.0,0.0,4.0,0.0,7.0,145.0,283.0,12.0,0.0,5.0,68.0,1.0,13.0,112.0,1230.0,6
Malaysia,4.0,6.0,8.0,10.0,10.33333333,10.66666667,11.0,3.0,27.0,42.0,57.0,72.0,87.0,102.0,61.0,20.0,320.0,2.0,0.0,1.0,12.0,8.0,15.0,8.0,97.0,10.0,9.0,46.0,0.0,0.0,9.0,18.0,11.0,4.0,17.0,25.0,0.0,9.0,2.0,2.0,0.0,69.0,60.0,6.0,6
Maldives,,,,,,,,0.0,0.0,0.0,0.0,0.0,7.846153846,15.69230769,23.53846154,31.38461538,39.23076923,47.07692308,54.92307692,62.76923077,70.61538462,78.46153846,86.30769231,94.15384615,102.0,68.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mali,0.0,0.0,0.0,0.0,0.0,0.0,5.666666667,11.33333333,17.0,1.0,0.5,0.0,0.428571429,0.857142857,1.285714286,1.714285714,2.142857143,2.571428571,3.0,2.0,15.0,2.0,2.0,0.0,0.0,0.0,1.0,18.0,0.0,25.0,0.0,1.0,0.0,37.0,21.0,5.0,13.0,6.5,0.0,15.0,0.0,5.0,10.0,10.0,10
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,76.0,76
Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,1.333333333,2.0,2.666666667,3.333333333,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,25.0,9.0,4.5,0.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,8.0,10.5,13.0,15.5,18.0,0.0,3.0,9.0,0.0,14.0,1.0,1
Mauritius,3.333333333,1.666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.666666667,1.333333333,2.0,2.5,3.0,2.0,1.0,0.0,1.0,2.0,3.0,2.8,2.6,2.4,2.2,2.0,3.5,5.0,6.5,8.0,9.5,11.0,8.8,6.6,4.4,2.2,0.0,0.25,0.5,0.75,1.0,1.0,2
Mexico,171.0,103.0,369.0,325.0,4.0,9500.0,20.0,18.0,311.0,43.0,463.0,36.0,83.0,103.0,0.0,283.0,16.0,567.0,849.0,724.0,236.0,26.0,103.0,70.0,52.0,88.0,41.0,58.0,36.0,32.0,182.0,125.0,21.0,223.0,22.0,42.0,90.0,498.0,40.0,16.0,82.0,71.0,56.0,115.0,115
Moldova,,,,,,,,,,,,,,,50.0,36.33333333,22.66666667,9.0,4.5,0.0,2.0,1.5,1.0,0.666666667,0.333333333,0.0,13.0,0.0,3.0,2.0,1.0,5.5,10.0,8.571428571,7.142857143,5.714285714,4.285714286,2.857142857,1.428571429,0.0,1.0,2.0,3.0,4.0,4
Mongolia,7.125,3.5625,0.0,0.0,0.0,0.0,0.0,9.0,18.0,27.0,36.0,6.0,6.5,7.0,5.0,35.5,66.0,55.25,44.5,33.75,23.0,16.0,1.0,17.0,24.0,31.0,38.0,45.0,52.0,26.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,17.0,0.0,12.0,10.0,12.0,0.0,9.0,5
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.5,1.0,0.8,0.6,0.4,0.2,0.0,10.0,20.0,30.0,40.0,50.0,50.0,50
Montserrat,9.37704918,9.557377049,9.737704918,9.918032787,10.09836066,10.27868852,10.45901639,10.63934426,10.81967213,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.44444444,24.88888889,21.33333333,17.77777778,14.22222222,10.66666667,7.111111111,3.555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Morocco,11.0,6.0,1.0,0.0,0.0,7.75,15.5,23.25,31.0,139.5714286,248.1428571,356.7142857,465.2857143,573.8571429,682.4285714,791.0,39.0,60.0,30.0,0.0,6.0,15.0,80.0,35.0,628.0,1.0,17.0,28.0,39.0,29.0,42.0,21.0,0.0,30.0,60.0,30.0,0.0,0.0,0.0,39.0,31.5,24.0,1485.0,2946.0,2946
Mozambique,0.0,19989.0,19989.0,19989.0,20098.0,20052.0,10051.0,50.0,100.0,2.0,1.0,0.0,0.0,120.0,240.0,125.5,11.0,35.0,87.0,23.0,832.0,79.0,12.0,58.0,30.5,3.0,17.0,61.0,65.0,21.0,5.0,23.0,33.0,119.0,22.0,160.0,63.0,19.0,28.0,681.0,47.0,11.0,168.0,232.0,2
Myanmar,4.0,8.0,11.0,12.33333333,13.66666667,15.0,16.33333333,17.66666667,19.0,20.33333333,21.66666667,23.0,5.0,11.0,17.0,51.0,59.5,68.0,45.0,22.0,36.5,51.0,21.0,164.0,307.0,17.0,59.0,5.0,138366.0,24.0,113.0,225.0,40.0,23.0,0.0,213.0,97.0,3.0,67.0,128.0,174.0,0.0,102.5,205.0,205
Namibia,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.5,5.0,7.0,42.0,92.0,8.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nepal,100.0,750.0,92.0,207.0,200.0,46.0,23.0,188.0,912.0,49.0,30.0,57.0,56.0,1076.0,698.0,320.0,808.0,20.0,310.0,202.0,144.0,144.0,532.0,256.0,216.0,69.0,157.0,214.0,115.0,136.0,159.0,182.0,83.0,244.0,573.0,9034.0,174.0,198.0,65.0,147.0,448.0,251.0,196.0,191.0,191
Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,15.0,20.0,10.0,0.0,1.0,0.0,1.0,1.5,2.0,0.0,1.0,2.0,3.0,4.0,965.0,482.5,0.0,1000.0,7.0,0.0,0.0,0.0,0.5,1.0,2.0,1.333333333,0.666666667,0.0,1.5,3.0,400.0,400.0,0.0,473.0,1.0,1
New Zealand,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,3.0,0.0,0.5,1.0,2.0,0.0,0.0,21.0,0.0,1.0,0.0,15.0,15
Nicaragua,0.0,35.5,71.0,80.83333333,90.66666667,100.5,110.3333333,120.1666667,130.0,67.0,4.0,0.0,180.0,37.0,0.0,38.0,44.0,0.0,3332.0,11.0,9.0,16.0,2.0,15.5,29.0,7.0,97.0,187.0,30.0,0.0,71.0,17.0,9.0,27.0,2.0,2.0,0.0,22.0,4.0,0.0,20.0,12.5,5.0,5.0,5
Niger,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,13.33333333,20.0,10.0,0.0,0.0,20.0,40.0,60.0,40.0,20.0,0.0,0.0,14.0,2.0,4.0,4.0,7.0,3.5,0.0,4.0,7.0,7.0,3.0,5.0,16.0,91.0,32.0,36.0,27.0,61.0,72.0,36.0,52.0,83.0,62.0,195.0,41.0,41
Nigeria,60.0,40.0,20.0,0.0,0.0,0.0,43.33333333,86.66666667,130.0,102.0,74.0,46.0,18.0,24.0,30.0,26.25,22.5,18.75,15.0,189.0,36.0,200.0,60.0,16.0,94.0,60.0,40.0,91.0,61.0,31.0,40.0,185.0,378.0,19.0,15.0,53.0,46.0,20.0,300.0,24.0,189.0,4.0,610.0,275.0,1
North Macedonia,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,15.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,22.0,3.0,2.5,2.0,1.5,1.0,1.0,1.0,1
Norway,13.51851852,12.16666667,10.81481481,9.462962963,8.111111111,6.759259259,5.407407407,4.055555556,2.703703704,1.351851852,0.0,0.0,0.0,0.0,0.5,1.0,0.8,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333333333,2.666666667,4.0,3.625,3.25,2.875,2.5,2.125,1.75,1.375,1.0,10.0,20.0,30.0,30.0,30
Oman,46.25,26.0,25.0952381,24.19047619,23.28571429,22.38095238,21.47619048,20.57142857,19.66666667,18.76190476,17.85714286,16.95238095,16.04761905,15.14285714,14.23809524,13.33333333,12.42857143,11.52380952,10.61904762,9.714285714,8.80952381,7.904761905,7.0,30.0,41.5,53.0,64.5,76.0,56.0,36.0,16.0,14.0,10.5,7.0,3.5,0.0,2.0,3.0,6.0,6.0,3.0,20.0,15.66666667,11.33333333,7
Pakistan,93.0,394.0,68.0,134.0,43.0,5.0,11.0,146.5,282.0,20.0,40.0,872.0,1541.0,682.0,352.0,1063.0,187.0,362.0,1026.0,308.0,58.0,291.0,237.0,565.0,29.0,74162.0,513.0,911.0,249.0,102.0,2186.0,511.0,671.0,730.0,410.0,1892.0,409.0,215.0,240.0,361.0,630.0,264.0,1808.0,380.0,50
Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,3.8,3.6,3.4,3.2,3.0,3.5,4.0,4.0,4
Panama,11.4,7.6,3.8,0.0,1.0,1.5,2.0,16.0,30.0,34.0,38.0,42.0,12.0,8.333333333,4.666666667,1.0,1.666666667,2.333333333,3.0,1.0,1.0,0.0,5.0,2.0,16.0,3.0,11.0,2.0,28.0,0.0,15.0,0.0,6.0,0.0,9.0,0.0,7.0,7.0,0.0,0.0,94.0,1.0,0.0,0.0,0
Paraguay,0.0,0.0,0.0,76.0,60.8,45.6,30.4,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,33.0,55.0,1.0,11.0,3.0,5.0,2.5,0.0,0.0,4.0,8.0,4.0,0.0,12.0,0.0,5.0,0.0,0.0,10.0,4.0,2.0,0.0,40.0,25.0,10.0,8.0,6.0,6
Peru,77.0,158.0,535.0,623.0,7.0,150.0,118.0,268.0,118.0,38.0,294.0,89.0,0.0,86.0,85.0,20.0,21.0,342.0,521.0,115.0,33.0,186.0,82.0,357.0,105.0,5.0,0.0,677.0,40.0,459.0,556.0,114.0,342.0,69.0,548.0,36.0,7.0,200.0,2.0,78.0,30.0,23.0,13.0,143.0,0
Philippines,264.0,1552.0,596.0,158.0,2679.0,567.0,179.0,1094.0,842.0,521.0,3330.0,6793.0,180.0,671.0,418.0,1725.0,83.0,67.0,604.0,370.0,747.0,630.0,320.0,260.0,2008.0,39.0,2984.0,118.0,959.0,1307.0,292.0,2017.0,2385.0,7750.0,331.0,201.0,87.0,233.0,313.0,180.0,202.0,572.0,609.0,123.0,150
Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,35.0,18.0,1.0,35.66666667,70.33333333,105.0,73.0,157.0,84.0,244.0,198.0,47.0,0.0,138.0,55.0,19.0,74.0,227.0,210.0,125.0,274.0,29.0,78.0,78.0,23.0,6.0,9.0,4.0,3.0,4.0,770.0,770.0,770
Portugal,69.0,30.0,24.5,19.0,16.5,14.0,15.0,10.0,5.0,0.0,0.0,0.0,2.0,4.0,6.0,8.0,10.0,58.0,10.0,7.0,4.0,6.0,1.0,2710.0,2.0,477.0,41.0,21.5,2.0,0.0,46.0,34.0,22.0,10.0,1.0,1.0,4.0,109.0,2.0,2.0,739.6666667,1477.333333,2215.0,0.0,0
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
Romania,820.5,547.0,273.5,0.0,0.0,1.5,3.0,4.5,6.0,7.5,9.0,108.0,55.5,3.0,2.0,0.0,18.0,32.0,111.0,34.0,29.0,17.0,19.0,3.0,49.0,95.0,145.0,44.0,41.0,65.0,78.0,82.0,86.0,9.0,17.0,1.0,3.0,9.0,2.0,4.0,3.0,1.0,2455.0,2.0,2
Russia,,,,,,,,,,,,,31.0,478.0,111.0,2379.0,23.0,38.0,94.0,175.0,284.0,798.0,572.0,3.0,36.0,31.0,116.0,2.0,13.0,27928.5,55844.0,1.0,415.0,4.0,6.0,31.0,0.0,16.0,10.0,59.0,36.5,14.0,23.0,36.0,36
Rwanda,0.0,0.0,0.0,0.0,0.0,12.0,24.0,36.0,48.0,237.0,203.1428571,169.2857143,135.4285714,101.5714286,67.71428571,33.85714286,0.0,0.0,0.0,0.0,0.0,12.0,114.0,0.0,0.0,0.0,24.0,30.0,36.0,28.5,21.0,14.0,5.0,4.0,3.0,2.0,117.0,3.0,76.0,28.0,111.0,0.0,29.0,131.0,131
Saint Kitts and Nevis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666666667,3.333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Saint Lucia,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,1.333333333,2.0,2.666666667,3.333333333,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.666666667,1.0,5.333333333,9.666666667,14.0,11.33333333,8.666666667,6.0,4.0,2.0,0.0,0.2,0.4,0.6,0.8,1.0,0.0,0.0,0
Saint Vincent and the Grenadines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,1.8,2.4,3.0,2.571428571,2.142857143,1.714285714,1.285714286,0.857142857,0.428571429,0.0,1.333333333,2.666666667,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,8.333333333,4.666666667,1.0,0.8,0.6,0.4,0.2,0.0,0.0,0.0,0
Sao Tome and Principe,,,,0.0,0.0,0.0,0.222222222,0.444444444,0.666666667,0.888888889,1.111111111,1.333333333,1.555555556,1.777777778,2.0,2.222222222,2.444444444,2.666666667,2.888888889,3.111111111,3.333333333,3.555555556,3.777777778,4.0,4.222222222,4.444444444,4.666666667,4.888888889,5.111111111,5.333333333,5.555555556,5.777777778,6.0,6.222222222,6.444444444,6.666666667,6.888888889,7.111111111,7.333333333,7.555555556,7.777777778,8.0,8.0,8.0,8
Saudi Arabia,2.222222222,1.111111111,0.0,10.66666667,21.33333333,32.0,31.23529412,30.47058824,29.70588235,28.94117647,28.17647059,27.41176471,26.64705882,25.88235294,25.11764706,24.35294118,23.58823529,22.82352941,22.05882353,21.29411765,20.52941176,19.76470588,19.0,12.0,5.0,63.0,87.5,112.0,136.5,161.0,24.0,11.0,19.0,39.0,31.0,23.0,24.0,4.0,12.0,20.0,3.0,3.0,3.0,3.0,3
Senegal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,14.0,28.0,8.0,2.0,0.0,4.0,8.0,1.0,6.0,2.0,0.0,19.0,8.0,0.0,0.0,5.0,2.5,0.0,6.0,11.0,0.0,0.0,0.0,0
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.0,17.0,25.0,0.0,56.0,28.0,0.0,6.0,0.0,0.0,0.0,0.0,574.0,3.0,3
Seychelles,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,2.0,1.0,0.0,1.5,3.0,2.666666667,2.333333333,2.0,1.666666667,1.333333333,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sierra Leone,33.77777778,40.33333333,46.88888889,53.44444444,60.0,56.0,52.0,48.0,44.0,40.0,36.0,32.0,28.0,24.0,20.0,16.0,12.0,12.33333333,12.66666667,13.0,12.4,11.8,11.2,10.6,10.0,20.0,10.0,0.0,51.5,103.0,16.0,21.0,10.5,0.0,5.0,10.0,556.0,1102.0,554.5,7.0,8.666666667,10.33333333,12.0,15.0,15
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
Slovakia,,,,,,,,,,,,,,,,,,0.0,54.0,2.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,22.66666667,44.33333333,66.0,60.0,5.0,1.0,0.75,0.5,0.25,0.0,0.5,1.0,1.0,1.0,365.0,0.0,0
Slovenia,,,,,,,,,,,,,,,,,,,0.0,57.8,115.6,173.4,231.2,289.0,1.0,0.0,3.0,6.0,4.8,3.6,2.4,1.2,0.0,2.0,4.0,3.5,3.0,2.5,2.0,1.5,1.0,0.0,154.0,1.0,1
